,0
0,0.8431372549019608
1,0.8235294117647058
2,0.8235294117647058
3,0.8431372549019608
4,0.8431372549019608
5,0.8431372549019608
6,0.8235294117647058
7,0.8235294117647058
8,0.8235294117647058
9,0.8235294117647058
10,0.8235294117647058
11,0.8235294117647058
12,0.803921568627451
