,0
0,0.8431372549019608
1,0.8627450980392157
2,0.8627450980392157
3,0.8627450980392157
4,0.8823529411764706
5,0.9019607843137255
6,0.8823529411764706
7,0.9019607843137255
8,0.9019607843137255
