,0
0,0.8823529411764706
1,0.8627450980392157
2,0.8823529411764706
3,0.8823529411764706
4,0.8627450980392157
5,0.8627450980392157
6,0.8627450980392157
7,0.8823529411764706
8,0.8823529411764706
9,0.8627450980392157
10,0.8431372549019608
11,0.8627450980392157
12,0.8627450980392157
13,0.8627450980392157
14,0.8627450980392157
15,0.8627450980392157
16,0.8627450980392157
17,0.8823529411764706
18,0.8823529411764706
