,0
0,0.8627450980392157
1,0.8823529411764706
2,0.8823529411764706
3,0.9215686274509803
4,0.9215686274509803
5,0.9215686274509803
6,0.9215686274509803
7,0.9019607843137255
8,0.9019607843137255
9,0.9019607843137255
