,0
0,0.803921568627451
1,0.8431372549019608
2,0.8235294117647058
3,0.8431372549019608
4,0.8235294117647058
5,0.8235294117647058
6,0.8235294117647058
7,0.8431372549019608
8,0.8431372549019608
9,0.8627450980392157
10,0.8627450980392157
