,0
0,0.7450980392156863
1,0.7450980392156863
2,0.7254901960784313
3,0.7450980392156863
4,0.7254901960784313
5,0.7254901960784313
6,0.7254901960784313
7,0.7254901960784313
8,0.7450980392156863
9,0.7450980392156863
10,0.7450980392156863
11,0.7450980392156863
12,0.7450980392156863
13,0.7450980392156863
14,0.7450980392156863
15,0.7450980392156863
16,0.7450980392156863
17,0.7450980392156863
