,0
0,0.8823529411764706
1,0.9019607843137255
2,0.9019607843137255
3,0.9019607843137255
4,0.9019607843137255
5,0.9019607843137255
6,0.9019607843137255
7,0.9019607843137255
8,0.9019607843137255
9,0.9019607843137255
10,0.9019607843137255
11,0.9019607843137255
12,0.9019607843137255
13,0.9019607843137255
