,0
0,0.8823529411764706
1,0.8823529411764706
2,0.8823529411764706
3,0.8823529411764706
4,0.8823529411764706
5,0.8823529411764706
6,0.8823529411764706
7,0.8823529411764706
8,0.8823529411764706
