,0
0,0.7843137254901961
1,0.7843137254901961
2,0.7843137254901961
3,0.7843137254901961
4,0.803921568627451
5,0.803921568627451
6,0.803921568627451
7,0.803921568627451
8,0.803921568627451
9,0.803921568627451
10,0.803921568627451
