,0
0,0.8431372549019608
1,0.8431372549019608
2,0.8431372549019608
3,0.8235294117647058
4,0.8431372549019608
5,0.8431372549019608
6,0.8431372549019608
7,0.8431372549019608
8,0.8431372549019608
9,0.8431372549019608
10,0.8431372549019608
